file_id,data_path,src_data_path,data_set,parent_dir,start,stop
C_M01S25_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M01S25_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M01S25.SRC,Supp-23,C,16000.0,71648.0
C_M01S25_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M01S25_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M01S25.SRC,Supp-23,C,16000.0,68863.0
C_M01S27_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M01S27_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M01S27.SRC,Supp-23,C,16000.0,72384.0
C_M01S27_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M01S27_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M01S27.SRC,Supp-23,C,16000.0,68767.0
C_M02S20_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M02S20_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M02S20.SRC,Supp-23,C,16000.0,56384.0
C_M02S20_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M02S20_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M02S20.SRC,Supp-23,C,16000.0,67263.0
C_F01S43_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F01S43_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F01S43.SRC,Supp-23,C,16000.0,66496.0
C_F01S43_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F01S43_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F01S43.SRC,Supp-23,C,16000.0,60831.0
C_F02S11_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F02S11_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F02S11.SRC,Supp-23,C,16000.0,67136.0
C_F02S11_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F02S11_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F02S11.SRC,Supp-23,C,16000.0,66271.0
C_F02S43_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F02S43_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F02S43.SRC,Supp-23,C,16000.0,69248.0
C_F02S43_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F02S43_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F02S43.SRC,Supp-23,C,16000.0,63167.0
C_F02S21_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F02S21_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F02S21.SRC,Supp-23,C,16000.0,67168.0
C_F02S21_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F02S21_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F02S21.SRC,Supp-23,C,16000.0,65503.0
C_M01S40_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M01S40_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M01S40.SRC,Supp-23,C,16000.0,73152.0
C_M01S40_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M01S40_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M01S40.SRC,Supp-23,C,16000.0,68031.0
C_F01S23_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F01S23_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F01S23.SRC,Supp-23,C,16000.0,52896.0
C_F01S23_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F01S23_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F01S23.SRC,Supp-23,C,16000.0,54592.0
C_F01S26_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F01S26_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F01S26.SRC,Supp-23,C,16000.0,63648.0
C_F01S26_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F01S26_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F01S26.SRC,Supp-23,C,16000.0,61887.0
C_M02S42_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M02S42_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M02S42.SRC,Supp-23,C,16000.0,72096.0
C_M02S42_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M02S42_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M02S42.SRC,Supp-23,C,16000.0,61375.0
C_M02S22_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M02S22_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M02S22.SRC,Supp-23,C,16000.0,69856.0
C_M02S22_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M02S22_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M02S22.SRC,Supp-23,C,16000.0,66751.0
C_M02S35_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M02S35_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M02S35.SRC,Supp-23,C,16000.0,71648.0
C_M02S35_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M02S35_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M02S35.SRC,Supp-23,C,16000.0,66271.0
C_M02S43_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M02S43_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M02S43.SRC,Supp-23,C,16000.0,71904.0
C_M02S43_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M02S43_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M02S43.SRC,Supp-23,C,16000.0,61471.0
C_M02S36_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M02S36_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M02S36.SRC,Supp-23,C,16000.0,71456.0
C_M02S36_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M02S36_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M02S36.SRC,Supp-23,C,16000.0,66239.0
C_F01S42_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F01S42_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F01S42.SRC,Supp-23,C,16000.0,66592.0
C_F01S42_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F01S42_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F01S42.SRC,Supp-23,C,16000.0,61727.0
C_M01S03_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M01S03_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M01S03.SRC,Supp-23,C,16000.0,68864.0
C_M01S03_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M01S03_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M01S03.SRC,Supp-23,C,16000.0,57792.0
C_F02S26_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F02S26_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F02S26.SRC,Supp-23,C,16000.0,67232.0
C_F02S26_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F02S26_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F02S26.SRC,Supp-23,C,16000.0,64959.0
C_F02S51_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F02S51_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F02S51.SRC,Supp-23,C,16000.0,64736.0
C_F02S51_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F02S51_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F02S51.SRC,Supp-23,C,16000.0,62719.0
C_M01S45_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M01S45_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M01S45.SRC,Supp-23,C,16000.0,71680.0
C_M01S45_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M01S45_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M01S45.SRC,Supp-23,C,16000.0,67583.0
C_M02S41_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M02S41_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M02S41.SRC,Supp-23,C,16000.0,72160.0
C_M02S41_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M02S41_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M02S41.SRC,Supp-23,C,16000.0,65823.0
C_M02S49_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M02S49_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M02S49.SRC,Supp-23,C,16000.0,73856.0
C_M02S49_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M02S49_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M02S49.SRC,Supp-23,C,16000.0,65567.0
C_M02S08_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M02S08_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M02S08.SRC,Supp-23,C,16000.0,69248.0
C_M02S08_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M02S08_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M02S08.SRC,Supp-23,C,16000.0,66463.0
C_M02S17_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M02S17_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M02S17.SRC,Supp-23,C,16000.0,68320.0
C_M02S17_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M02S17_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M02S17.SRC,Supp-23,C,16000.0,66943.0
C_M02S11_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M02S11_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M02S11.SRC,Supp-23,C,16000.0,63136.0
C_M02S11_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M02S11_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M02S11.SRC,Supp-23,C,16000.0,65567.0
C_M01S37_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M01S37_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M01S37.SRC,Supp-23,C,16000.0,61984.0
C_M01S37_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M01S37_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M01S37.SRC,Supp-23,C,16000.0,68223.0
C_M01S48_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M01S48_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M01S48.SRC,Supp-23,C,16000.0,74272.0
C_M01S48_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M01S48_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M01S48.SRC,Supp-23,C,16000.0,67359.0
C_M02S40_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M02S40_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M02S40.SRC,Supp-23,C,16000.0,70144.0
C_M02S40_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M02S40_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M02S40.SRC,Supp-23,C,16000.0,53920.0
C_M02S23_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M02S23_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M02S23.SRC,Supp-23,C,16000.0,64608.0
C_M02S23_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M02S23_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M02S23.SRC,Supp-23,C,16000.0,66975.0
C_F01S05_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F01S05_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F01S05.SRC,Supp-23,C,16000.0,63232.0
C_F01S05_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F01S05_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F01S05.SRC,Supp-23,C,16000.0,63935.0
C_F01S21_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F01S21_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F01S21.SRC,Supp-23,C,16000.0,65312.0
C_F01S21_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F01S21_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F01S21.SRC,Supp-23,C,16000.0,62655.0
C_F01S15_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F01S15_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F01S15.SRC,Supp-23,C,16000.0,58080.0
C_F01S15_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F01S15_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F01S15.SRC,Supp-23,C,16000.0,63167.0
C_F02S24_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F02S24_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F02S24.SRC,Supp-23,C,16000.0,67136.0
C_F02S24_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F02S24_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F02S24.SRC,Supp-23,C,16000.0,65055.0
C_F01S39_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F01S39_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F01S39.SRC,Supp-23,C,16000.0,66432.0
C_F01S39_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F01S39_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F01S39.SRC,Supp-23,C,16000.0,61919.0
C_F01S10_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F01S10_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F01S10.SRC,Supp-23,C,16000.0,55872.0
C_F01S10_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F01S10_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F01S10.SRC,Supp-23,C,16000.0,63647.0
C_F01S20_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F01S20_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F01S20.SRC,Supp-23,C,16000.0,63104.0
C_F01S20_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F01S20_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F01S20.SRC,Supp-23,C,16000.0,63231.0
C_M01S30_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M01S30_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M01S30.SRC,Supp-23,C,16000.0,71936.0
C_M01S30_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M01S30_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M01S30.SRC,Supp-23,C,16000.0,68511.0
C_F01S31_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F01S31_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F01S31.SRC,Supp-23,C,16000.0,65920.0
C_F01S31_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F01S31_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F01S31.SRC,Supp-23,C,16000.0,62431.0
C_F02S16_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F02S16_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F02S16.SRC,Supp-23,C,16000.0,51328.0
C_F02S16_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F02S16_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F02S16.SRC,Supp-23,C,16000.0,65247.0
C_F02S28_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F02S28_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F02S28.SRC,Supp-23,C,16000.0,68096.0
C_F02S28_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F02S28_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F02S28.SRC,Supp-23,C,16000.0,64639.0
C_F01S06_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F01S06_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F01S06.SRC,Supp-23,C,16000.0,63360.0
C_F01S06_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F01S06_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_F01S06.SRC,Supp-23,C,16000.0,63775.0
C_M01S46_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M01S46_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M01S46.SRC,Supp-23,C,16000.0,74112.0
C_M01S46_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M01S46_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M01S46.SRC,Supp-23,C,16000.0,67519.0
C_M01S24_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M01S24_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M01S24.SRC,Supp-23,C,16000.0,71808.0
C_M01S24_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M01S24_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M01S24.SRC,Supp-23,C,16000.0,68831.0
C_M02S02_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M02S02_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M02S02.SRC,Supp-23,C,16000.0,68672.0
C_M02S02_1,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M02S02_1.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M02S02.SRC,Supp-23,C,16000.0,67231.0
C_M01S33_0,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M01S33_0.wav,/home/richard/sambashare/media/ITU-T_test/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL/C/C_M01S33.SRC,Supp-23,C,16000.0,72576.0
